account_id,district_id,frequency,date,Account_type,Mod_date,Card_assigned
3613,43,POPLATEK MESICNE,930810,Salary account,2017-08-10,Silver
3600,27,POPLATEK MESICNE,930810,Savings account,2017-08-10,Silver
3850,8,POPLATEK MESICNE,930809,Salary account,2017-08-09,Silver
5366,70,POPLATEK MESICNE,930809,Savings account,2017-08-09,Silver
747,39,POPLATEK MESICNE,930809,NRI account,2017-08-09,Silver
26,52,POPLATEK MESICNE,930808,Savings account,2017-08-08,Silver
657,47,POPLATEK MESICNE,930808,Salary account,2017-08-08,Silver
3538,58,POPLATEK MESICNE,930808,Salary account,2017-08-08,Silver
2167,16,POPLATEK MESICNE,930808,Salary account,2017-08-08,Silver
3127,66,POPLATEK MESICNE,930808,NRI account,2017-08-08,Silver
47,45,POPLATEK MESICNE,930808,NRI account,2017-08-08,Silver
2542,21,POPLATEK MESICNE,930807,NRI account,2017-08-07,Silver
1136,12,POPLATEK MESICNE,930807,Savings account,2017-08-07,Silver
1589,37,POPLATEK MESICNE,930807,NRI account,2017-08-07,Silver
3136,69,POPLATEK MESICNE,930807,Savings account,2017-08-07,Silver
3547,54,POPLATEK MESICNE,930807,NRI account,2017-08-07,Silver
3656,53,POPLATEK MESICNE,930806,Savings account,2017-08-06,Silver
2038,42,POPLATEK MESICNE,930806,Salary account,2017-08-06,Silver
3699,50,POPLATEK MESICNE,930805,NRI account,2017-08-05,Silver
816,52,POPLATEK MESICNE,930805,Salary account,2017-08-05,Silver
7857,75,POPLATEK MESICNE,930804,Savings account,2017-08-04,Silver
6636,72,POPLATEK TYDNE,930804,Savings account,2017-08-04,Diamond
601,29,POPLATEK MESICNE,930804,Savings account,2017-08-04,Silver
3298,29,POPLATEK MESICNE,930804,Salary account,2017-08-04,Silver
2938,1,POPLATEK MESICNE,930804,Savings account,2017-08-04,Silver
2199,1,POPLATEK MESICNE,930804,Salary account,2017-08-04,Silver
3745,5,POPLATEK MESICNE,930804,NRI account,2017-08-04,Silver
9041,1,POPLATEK MESICNE,930803,Savings account,2017-08-03,Silver
2620,22,POPLATEK MESICNE,930803,Salary account,2017-08-03,Silver
3609,28,POPLATEK MESICNE,930803,Savings account,2017-08-03,Silver
1382,48,POPLATEK MESICNE,930803,Savings account,2017-08-03,Silver
930,41,POPLATEK MESICNE,930803,Salary account,2017-08-03,Silver
1925,12,POPLATEK MESICNE,930803,NRI account,2017-08-03,Silver
1834,62,POPLATEK MESICNE,930803,Salary account,2017-08-03,Silver
1507,35,POPLATEK MESICNE,930803,NRI account,2017-08-03,Silver
4000,7,POPLATEK MESICNE,930802,Savings account,2017-08-02,Silver
3580,43,POPLATEK MESICNE,930801,NRI account,2017-08-01,Silver
7819,38,POPLATEK MESICNE,930801,Salary account,2017-08-01,Silver
759,23,POPLATEK MESICNE,930801,Salary account,2017-08-01,Silver
6363,74,POPLATEK MESICNE,930801,NRI account,2017-08-01,Silver
3738,51,POPLATEK MESICNE,930801,NRI account,2017-08-01,Silver
3720,36,POPLATEK MESICNE,930730,Savings account,2017-07-30,Silver
574,70,POPLATEK MESICNE,930730,NRI account,2017-07-30,Silver
1429,57,POPLATEK MESICNE,930730,Salary account,2017-07-30,Silver
403,1,POPLATEK MESICNE,930729,NRI account,2017-07-29,Silver
445,63,POPLATEK TYDNE,930729,NRI account,2017-07-29,Diamond
186,1,POPLATEK TYDNE,930729,NRI account,2017-07-29,Diamond
7485,39,POPLATEK MESICNE,930728,NRI account,2017-07-28,Silver
2088,4,POPLATEK MESICNE,930728,Savings account,2017-07-28,Silver
225,1,POPLATEK MESICNE,930728,Savings account,2017-07-28,Silver
1630,72,POPLATEK MESICNE,930728,NRI account,2017-07-28,Silver
3982,26,POPLATEK MESICNE,930727,Savings account,2017-07-27,Silver
2701,71,POPLATEK MESICNE,930727,Savings account,2017-07-27,Silver
3629,48,POPLATEK MESICNE,930727,Salary account,2017-07-27,Silver
2841,71,POPLATEK MESICNE,930727,NRI account,2017-07-27,Silver
563,53,POPLATEK MESICNE,930727,Savings account,2017-07-27,Silver
2732,5,POPLATEK MESICNE,930727,Savings account,2017-07-27,Silver
1297,70,POPLATEK MESICNE,930727,Salary account,2017-07-27,Silver
3287,18,POPLATEK MESICNE,930726,NRI account,2017-07-26,Silver
6226,74,POPLATEK TYDNE,930726,NRI account,2017-07-26,Diamond
2123,64,POPLATEK MESICNE,930726,Salary account,2017-07-26,Silver
207,2,POPLATEK MESICNE,930725,NRI account,2017-07-25,Silver
3212,70,POPLATEK MESICNE,930725,Salary account,2017-07-25,Silver
4035,1,POPLATEK MESICNE,930725,NRI account,2017-07-25,Silver
1268,74,POPLATEK MESICNE,930725,Salary account,2017-07-25,Silver
9833,20,POPLATEK MESICNE,930724,Salary account,2017-07-24,Silver
2253,74,POPLATEK MESICNE,930724,Savings account,2017-07-24,Silver
1069,70,POPLATEK MESICNE,930724,NRI account,2017-07-24,Silver
1201,61,POPLATEK MESICNE,930723,Savings account,2017-07-23,Silver
4478,70,POPLATEK MESICNE,930723,Savings account,2017-07-23,Silver
2915,57,POPLATEK MESICNE,930723,Savings account,2017-07-23,Silver
2513,70,POPLATEK MESICNE,930722,Salary account,2017-07-22,Silver
3493,63,POPLATEK MESICNE,930722,Salary account,2017-07-22,Silver
3267,64,POPLATEK MESICNE,930721,Savings account,2017-07-21,Silver
3222,4,POPLATEK MESICNE,930721,Savings account,2017-07-21,Silver
408,41,POPLATEK MESICNE,930721,Savings account,2017-07-21,Silver
2818,40,POPLATEK MESICNE,930721,Savings account,2017-07-21,Silver
6273,38,POPLATEK MESICNE,930721,Salary account,2017-07-21,Silver
1116,1,POPLATEK MESICNE,930720,Savings account,2017-07-20,Silver
5700,42,POPLATEK MESICNE,930720,Salary account,2017-07-20,Silver
757,50,POPLATEK MESICNE,930719,NRI account,2017-07-19,Silver
400,28,POPLATEK MESICNE,930717,NRI account,2017-07-17,Silver
1902,50,POPLATEK TYDNE,930717,Salary account,2017-07-17,Diamond
3241,44,POPLATEK MESICNE,930716,Savings account,2017-07-16,Silver
3465,1,POPLATEK MESICNE,930716,Savings account,2017-07-16,Silver
3152,1,POPLATEK MESICNE,930716,Savings account,2017-07-16,Silver
1497,1,POPLATEK MESICNE,930716,NRI account,2017-07-16,Silver
3078,1,POPLATEK MESICNE,930716,Salary account,2017-07-16,Silver
9703,68,POPLATEK MESICNE,930715,Savings account,2017-07-15,Silver
234,73,POPLATEK MESICNE,930715,NRI account,2017-07-15,Silver
3000,28,POPLATEK MESICNE,930714,Salary account,2017-07-14,Silver
3955,64,POPLATEK MESICNE,930714,NRI account,2017-07-14,Silver
1544,69,POPLATEK MESICNE,930714,NRI account,2017-07-14,Silver
1892,28,POPLATEK MESICNE,930713,Salary account,2017-07-13,Silver
3413,70,POPLATEK MESICNE,930713,NRI account,2017-07-13,Silver
3654,47,POPLATEK MESICNE,930713,Salary account,2017-07-13,Silver
1416,66,POPLATEK TYDNE,930712,Salary account,2017-07-12,Diamond
3277,36,POPLATEK MESICNE,930712,Salary account,2017-07-12,Silver
2213,68,POPLATEK MESICNE,930711,Savings account,2017-07-11,Silver
1062,6,POPLATEK MESICNE,930711,Salary account,2017-07-11,Silver
273,24,POPLATEK PO OBRATU,930711,NRI account,2017-07-11,Gold
10320,68,POPLATEK MESICNE,930711,Savings account,2017-07-11,Silver
1684,32,POPLATEK TYDNE,930710,NRI account,2017-07-10,Diamond
3748,1,POPLATEK MESICNE,930710,Savings account,2017-07-10,Silver
3882,10,POPLATEK MESICNE,930709,NRI account,2017-07-09,Silver
4159,74,POPLATEK MESICNE,930709,Savings account,2017-07-09,Silver
907,41,POPLATEK MESICNE,930709,Savings account,2017-07-09,Silver
1411,54,POPLATEK MESICNE,930709,Salary account,2017-07-09,Silver
3939,70,POPLATEK MESICNE,930708,Salary account,2017-07-08,Silver
2584,50,POPLATEK MESICNE,930708,NRI account,2017-07-08,Silver
2336,39,POPLATEK MESICNE,930708,Savings account,2017-07-08,Silver
2078,62,POPLATEK MESICNE,930708,Salary account,2017-07-08,Silver
8027,44,POPLATEK TYDNE,930707,Salary account,2017-07-07,Diamond
3261,1,POPLATEK MESICNE,930707,Savings account,2017-07-07,Silver
35,75,POPLATEK MESICNE,930707,Savings account,2017-07-07,Silver
2186,63,POPLATEK MESICNE,930707,Salary account,2017-07-07,Silver
1566,73,POPLATEK MESICNE,930707,Savings account,2017-07-07,Silver
78,74,POPLATEK MESICNE,930707,NRI account,2017-07-07,Silver
9472,1,POPLATEK TYDNE,930706,Savings account,2017-07-06,Diamond
368,77,POPLATEK MESICNE,930706,Salary account,2017-07-06,Silver
1425,76,POPLATEK MESICNE,930706,Savings account,2017-07-06,Silver
4352,2,POPLATEK MESICNE,930705,NRI account,2017-07-05,Silver
1322,17,POPLATEK MESICNE,930705,Salary account,2017-07-05,Silver
1852,35,POPLATEK MESICNE,930705,Salary account,2017-07-05,Silver
8173,11,POPLATEK MESICNE,930705,Salary account,2017-07-05,Silver
2705,63,POPLATEK PO OBRATU,930705,Salary account,2017-07-05,Gold
381,68,POPLATEK MESICNE,930704,NRI account,2017-07-04,Silver
3778,52,POPLATEK MESICNE,930704,Savings account,2017-07-04,Silver
1118,48,POPLATEK MESICNE,930704,Salary account,2017-07-04,Silver
1145,31,POPLATEK MESICNE,930703,Savings account,2017-07-03,Silver
2298,31,POPLATEK MESICNE,930703,NRI account,2017-07-03,Silver
929,54,POPLATEK MESICNE,930703,Savings account,2017-07-03,Silver
1861,54,POPLATEK MESICNE,930702,Salary account,2017-07-02,Silver
2464,33,POPLATEK PO OBRATU,930702,NRI account,2017-07-02,Gold
2736,72,POPLATEK MESICNE,930702,Savings account,2017-07-02,Silver
2552,52,POPLATEK MESICNE,930701,Salary account,2017-07-01,Silver
3435,59,POPLATEK MESICNE,930701,Savings account,2017-07-01,Silver
5215,55,POPLATEK MESICNE,930701,Savings account,2017-07-01,Silver
36,1,POPLATEK MESICNE,930701,Salary account,2017-07-01,Silver
2687,76,POPLATEK MESICNE,930701,NRI account,2017-07-01,Silver
902,74,POPLATEK MESICNE,930629,NRI account,2017-06-29,Silver
630,71,POPLATEK MESICNE,930629,Salary account,2017-06-29,Silver
3096,68,POPLATEK MESICNE,930629,Salary account,2017-06-29,Silver
9034,1,POPLATEK MESICNE,930628,Savings account,2017-06-28,Silver
1930,3,POPLATEK MESICNE,930627,Savings account,2017-06-27,Silver
2411,69,POPLATEK MESICNE,930627,NRI account,2017-06-27,Silver
3775,19,POPLATEK MESICNE,930627,Salary account,2017-06-27,Silver
2697,8,POPLATEK MESICNE,930626,Savings account,2017-06-26,Silver
8129,45,POPLATEK MESICNE,930626,Savings account,2017-06-26,Silver
3954,22,POPLATEK MESICNE,930625,Salary account,2017-06-25,Silver
885,1,POPLATEK MESICNE,930625,Savings account,2017-06-25,Silver
1451,64,POPLATEK MESICNE,930624,Savings account,2017-06-24,Silver
2940,54,POPLATEK MESICNE,930624,NRI account,2017-06-24,Silver
1837,23,POPLATEK MESICNE,930624,NRI account,2017-06-24,Silver
886,1,POPLATEK MESICNE,930623,Salary account,2017-06-23,Silver
5228,77,POPLATEK PO OBRATU,930623,Savings account,2017-06-23,Gold
702,12,POPLATEK MESICNE,930623,Savings account,2017-06-23,Silver
300,1,POPLATEK MESICNE,930623,NRI account,2017-06-23,Silver
3521,75,POPLATEK MESICNE,930622,Savings account,2017-06-22,Silver
3786,21,POPLATEK MESICNE,930622,NRI account,2017-06-22,Silver
5120,1,POPLATEK MESICNE,930621,Salary account,2017-06-21,Silver
738,34,POPLATEK MESICNE,930621,Salary account,2017-06-21,Silver
1299,1,POPLATEK MESICNE,930621,Salary account,2017-06-21,Silver
148,8,POPLATEK MESICNE,930621,NRI account,2017-06-21,Silver
899,72,POPLATEK MESICNE,930621,Savings account,2017-06-21,Silver
4894,14,POPLATEK MESICNE,930620,NRI account,2017-06-20,Silver
3969,39,POPLATEK MESICNE,930620,NRI account,2017-06-20,Silver
1277,31,POPLATEK MESICNE,930620,Salary account,2017-06-20,Silver
773,15,POPLATEK MESICNE,930619,Savings account,2017-06-19,Silver
2554,36,POPLATEK MESICNE,930618,Salary account,2017-06-18,Silver
2933,10,POPLATEK MESICNE,930618,Salary account,2017-06-18,Silver
1998,1,POPLATEK MESICNE,930617,NRI account,2017-06-17,Silver
9093,47,POPLATEK MESICNE,930616,Salary account,2017-06-16,Silver
432,46,POPLATEK MESICNE,930616,NRI account,2017-06-16,Silver
2880,71,POPLATEK MESICNE,930616,Salary account,2017-06-16,Silver
5767,72,POPLATEK MESICNE,930616,Savings account,2017-06-16,Silver
2779,73,POPLATEK MESICNE,930615,Savings account,2017-06-15,Silver
135,75,POPLATEK MESICNE,930615,Savings account,2017-06-15,Silver
446,50,POPLATEK MESICNE,930615,NRI account,2017-06-15,Silver
3246,54,POPLATEK MESICNE,930614,NRI account,2017-06-14,Silver
1475,1,POPLATEK TYDNE,930614,NRI account,2017-06-14,Diamond
3133,66,POPLATEK MESICNE,930614,Salary account,2017-06-14,Silver
4171,28,POPLATEK MESICNE,930612,Savings account,2017-06-12,Silver
433,20,POPLATEK MESICNE,930612,Savings account,2017-06-12,Silver
1373,47,POPLATEK MESICNE,930612,Salary account,2017-06-12,Silver
3771,22,POPLATEK MESICNE,930611,Salary account,2017-06-11,Silver
1978,57,POPLATEK TYDNE,930611,Salary account,2017-06-11,Diamond
2022,72,POPLATEK MESICNE,930611,NRI account,2017-06-11,Silver
3542,49,POPLATEK MESICNE,930611,Savings account,2017-06-11,Silver
1515,11,POPLATEK MESICNE,930611,Savings account,2017-06-11,Silver
10266,54,POPLATEK MESICNE,930610,NRI account,2017-06-10,Silver
1990,1,POPLATEK MESICNE,930609,Salary account,2017-06-09,Silver
2388,30,POPLATEK MESICNE,930609,Salary account,2017-06-09,Silver
3566,21,POPLATEK MESICNE,930609,Salary account,2017-06-09,Silver
701,69,POPLATEK MESICNE,930608,Salary account,2017-06-08,Silver
6281,56,POPLATEK MESICNE,930608,Savings account,2017-06-08,Silver
306,16,POPLATEK MESICNE,930608,Salary account,2017-06-08,Silver
1207,67,POPLATEK MESICNE,930608,Savings account,2017-06-08,Silver
1247,25,POPLATEK MESICNE,930608,NRI account,2017-06-08,Silver
5343,64,POPLATEK MESICNE,930608,Savings account,2017-06-08,Silver
5129,68,POPLATEK MESICNE,930608,Savings account,2017-06-08,Silver
3713,14,POPLATEK TYDNE,930608,NRI account,2017-06-08,Diamond
2327,19,POPLATEK MESICNE,930608,Salary account,2017-06-08,Silver
774,1,POPLATEK MESICNE,930608,Savings account,2017-06-08,Silver
2741,15,POPLATEK MESICNE,930607,Savings account,2017-06-07,Silver
4427,32,POPLATEK MESICNE,930607,Salary account,2017-06-07,Silver
3682,70,POPLATEK MESICNE,930607,Salary account,2017-06-07,Silver
2862,33,POPLATEK MESICNE,930607,Salary account,2017-06-07,Silver
3032,5,POPLATEK MESICNE,930607,Savings account,2017-06-07,Silver
2176,67,POPLATEK MESICNE,930606,Savings account,2017-06-06,Silver
8934,51,POPLATEK MESICNE,930606,Savings account,2017-06-06,Silver
1999,70,POPLATEK MESICNE,930606,Salary account,2017-06-06,Silver
3072,8,POPLATEK MESICNE,930605,Salary account,2017-06-05,Silver
2146,31,POPLATEK MESICNE,930605,Salary account,2017-06-05,Silver
4576,27,POPLATEK MESICNE,930605,Savings account,2017-06-05,Silver
3258,53,POPLATEK MESICNE,930605,Savings account,2017-06-05,Silver
1285,65,POPLATEK MESICNE,930604,NRI account,2017-06-04,Silver
3670,27,POPLATEK MESICNE,930604,Salary account,2017-06-04,Silver
1743,51,POPLATEK MESICNE,930604,NRI account,2017-06-04,Silver
2534,61,POPLATEK MESICNE,930603,Salary account,2017-06-03,Silver
1018,7,POPLATEK MESICNE,930603,Savings account,2017-06-03,Silver
327,54,POPLATEK MESICNE,930602,Salary account,2017-06-02,Silver
2068,21,POPLATEK MESICNE,930602,Savings account,2017-06-02,Silver
4448,60,POPLATEK MESICNE,930602,Salary account,2017-06-02,Silver
640,32,POPLATEK MESICNE,930602,Savings account,2017-06-02,Silver
510,1,POPLATEK TYDNE,930602,Savings account,2017-06-02,Diamond
165,25,POPLATEK MESICNE,930601,NRI account,2017-06-01,Silver
1617,45,POPLATEK MESICNE,930601,NRI account,2017-06-01,Silver
2962,1,POPLATEK MESICNE,930530,NRI account,2017-05-30,Silver
2029,55,POPLATEK MESICNE,930529,Salary account,2017-05-29,Silver
10911,1,POPLATEK TYDNE,930529,NRI account,2017-05-29,Diamond
2467,33,POPLATEK MESICNE,930529,NRI account,2017-05-29,Silver
5546,43,POPLATEK MESICNE,930528,Savings account,2017-05-28,Silver
3888,39,POPLATEK MESICNE,930527,Savings account,2017-05-27,Silver
1584,30,POPLATEK MESICNE,930527,Savings account,2017-05-27,Silver
3063,72,POPLATEK MESICNE,930526,Savings account,2017-05-26,Silver
18,43,POPLATEK TYDNE,930526,Savings account,2017-05-26,Diamond
11320,44,POPLATEK MESICNE,930526,Savings account,2017-05-26,Silver
1786,1,POPLATEK MESICNE,930525,NRI account,2017-05-25,Silver
1272,40,POPLATEK TYDNE,930525,Salary account,2017-05-25,Diamond
2436,67,POPLATEK MESICNE,930525,Savings account,2017-05-25,Silver
3796,53,POPLATEK MESICNE,930525,Savings account,2017-05-25,Silver
119,27,POPLATEK MESICNE,930525,NRI account,2017-05-25,Silver
1534,1,POPLATEK MESICNE,930524,Savings account,2017-05-24,Silver
334,1,POPLATEK MESICNE,930524,NRI account,2017-05-24,Silver
1851,55,POPLATEK MESICNE,930523,Salary account,2017-05-23,Silver
3844,67,POPLATEK MESICNE,930523,NRI account,2017-05-23,Silver
1442,23,POPLATEK MESICNE,930523,NRI account,2017-05-23,Silver
3064,40,POPLATEK MESICNE,930523,Salary account,2017-05-23,Silver
3558,4,POPLATEK MESICNE,930523,NRI account,2017-05-23,Silver
23,30,POPLATEK MESICNE,930522,Savings account,2017-05-22,Silver
2645,54,POPLATEK MESICNE,930522,Savings account,2017-05-22,Silver
2991,19,POPLATEK MESICNE,930522,Savings account,2017-05-22,Silver
3469,76,POPLATEK MESICNE,930522,Salary account,2017-05-22,Silver
5385,44,POPLATEK TYDNE,930521,Salary account,2017-05-21,Diamond
1652,74,POPLATEK MESICNE,930520,NRI account,2017-05-20,Silver
3099,70,POPLATEK MESICNE,930520,Savings account,2017-05-20,Silver
11111,1,POPLATEK MESICNE,930520,Salary account,2017-05-20,Silver
9591,74,POPLATEK MESICNE,930520,Savings account,2017-05-20,Silver
9828,11,POPLATEK MESICNE,930520,Savings account,2017-05-20,Silver
1180,20,POPLATEK MESICNE,930519,NRI account,2017-05-19,Silver
2758,70,POPLATEK MESICNE,930519,Savings account,2017-05-19,Silver
2711,58,POPLATEK MESICNE,930519,NRI account,2017-05-19,Silver
4225,55,POPLATEK MESICNE,930518,Salary account,2017-05-18,Silver
1412,64,POPLATEK MESICNE,930518,Salary account,2017-05-18,Silver
1937,36,POPLATEK MESICNE,930518,Salary account,2017-05-18,Silver
991,39,POPLATEK MESICNE,930518,NRI account,2017-05-18,Silver
3210,1,POPLATEK MESICNE,930517,NRI account,2017-05-17,Silver
489,16,POPLATEK MESICNE,930517,NRI account,2017-05-17,Silver
947,59,POPLATEK MESICNE,930517,NRI account,2017-05-17,Silver
3284,64,POPLATEK MESICNE,930517,NRI account,2017-05-17,Silver
1610,52,POPLATEK MESICNE,930517,Savings account,2017-05-17,Silver
863,71,POPLATEK MESICNE,930516,Salary account,2017-05-16,Silver
3181,42,POPLATEK MESICNE,930516,Salary account,2017-05-16,Silver
555,24,POPLATEK MESICNE,930515,Salary account,2017-05-15,Silver
3173,39,POPLATEK MESICNE,930515,Salary account,2017-05-15,Silver
1334,74,POPLATEK MESICNE,930514,Savings account,2017-05-14,Silver
3649,54,POPLATEK MESICNE,930514,NRI account,2017-05-14,Silver
2321,35,POPLATEK MESICNE,930513,Salary account,2017-05-13,Silver
1782,8,POPLATEK MESICNE,930512,Salary account,2017-05-12,Silver
751,3,POPLATEK MESICNE,930512,Salary account,2017-05-12,Silver
2061,24,POPLATEK MESICNE,930512,Savings account,2017-05-12,Silver
8261,13,POPLATEK MESICNE,930512,Salary account,2017-05-12,Silver
2410,54,POPLATEK MESICNE,930511,Salary account,2017-05-11,Silver
2523,10,POPLATEK MESICNE,930511,Salary account,2017-05-11,Silver
790,54,POPLATEK MESICNE,930511,NRI account,2017-05-11,Silver
2583,62,POPLATEK MESICNE,930511,NRI account,2017-05-11,Silver
1658,73,POPLATEK MESICNE,930510,Salary account,2017-05-10,Silver
44,32,POPLATEK MESICNE,930510,NRI account,2017-05-10,Silver
1039,70,POPLATEK TYDNE,930510,Savings account,2017-05-10,Diamond
1071,68,POPLATEK TYDNE,930510,Savings account,2017-05-10,Diamond
1603,1,POPLATEK MESICNE,930509,Salary account,2017-05-09,Silver
1887,68,POPLATEK MESICNE,930509,Salary account,2017-05-09,Silver
1644,1,POPLATEK MESICNE,930509,NRI account,2017-05-09,Silver
1161,66,POPLATEK MESICNE,930508,Savings account,2017-05-08,Silver
5372,48,POPLATEK MESICNE,930508,Savings account,2017-05-08,Silver
3050,60,POPLATEK MESICNE,930508,NRI account,2017-05-08,Silver
1784,59,POPLATEK MESICNE,930508,Savings account,2017-05-08,Silver
551,77,POPLATEK MESICNE,930507,Salary account,2017-05-07,Silver
1200,33,POPLATEK MESICNE,930507,Salary account,2017-05-07,Silver
3316,28,POPLATEK MESICNE,930506,Savings account,2017-05-06,Silver
2037,20,POPLATEK MESICNE,930506,Savings account,2017-05-06,Silver
10079,62,POPLATEK MESICNE,930506,Savings account,2017-05-06,Silver
3999,35,POPLATEK MESICNE,930506,NRI account,2017-05-06,Silver
10656,8,POPLATEK MESICNE,930505,Salary account,2017-05-05,Silver
887,1,POPLATEK MESICNE,930505,Salary account,2017-05-05,Silver
4743,64,POPLATEK MESICNE,930505,Salary account,2017-05-05,Silver
1048,35,POPLATEK MESICNE,930505,Savings account,2017-05-05,Silver
1671,6,POPLATEK MESICNE,930505,NRI account,2017-05-05,Silver
1236,19,POPLATEK MESICNE,930505,Savings account,2017-05-05,Silver
1822,30,POPLATEK MESICNE,930505,NRI account,2017-05-05,Silver
5472,1,POPLATEK MESICNE,930504,NRI account,2017-05-04,Silver
2932,72,POPLATEK MESICNE,930504,Savings account,2017-05-04,Silver
4254,70,POPLATEK MESICNE,930504,Salary account,2017-05-04,Silver
3965,31,POPLATEK MESICNE,930504,NRI account,2017-05-04,Silver
2609,73,POPLATEK MESICNE,930503,Salary account,2017-05-03,Silver
2641,7,POPLATEK MESICNE,930502,NRI account,2017-05-02,Silver
5423,15,POPLATEK MESICNE,930502,Salary account,2017-05-02,Silver
2222,47,POPLATEK MESICNE,930501,Savings account,2017-05-01,Silver
3697,45,POPLATEK MESICNE,930429,NRI account,2017-04-29,Silver
5313,40,POPLATEK MESICNE,930429,Salary account,2017-04-29,Silver
10105,55,POPLATEK MESICNE,930428,NRI account,2017-04-28,Silver
1392,60,POPLATEK MESICNE,930428,Savings account,2017-04-28,Silver
168,31,POPLATEK MESICNE,930427,Savings account,2017-04-27,Silver
2175,1,POPLATEK MESICNE,930427,NRI account,2017-04-27,Silver
1476,61,POPLATEK MESICNE,930426,Savings account,2017-04-26,Silver
897,38,POPLATEK MESICNE,930426,Savings account,2017-04-26,Silver
977,1,POPLATEK MESICNE,930426,Salary account,2017-04-26,Silver
2639,17,POPLATEK MESICNE,930426,Salary account,2017-04-26,Silver
1032,11,POPLATEK MESICNE,930426,NRI account,2017-04-26,Silver
928,20,POPLATEK MESICNE,930426,Savings account,2017-04-26,Silver
2814,72,POPLATEK MESICNE,930425,Savings account,2017-04-25,Silver
3068,59,POPLATEK MESICNE,930425,Savings account,2017-04-25,Silver
4377,28,POPLATEK MESICNE,930424,Savings account,2017-04-24,Silver
717,75,POPLATEK MESICNE,930424,Savings account,2017-04-24,Silver
9707,70,POPLATEK MESICNE,930424,NRI account,2017-04-24,Silver
1505,69,POPLATEK MESICNE,930423,Savings account,2017-04-23,Silver
6897,48,POPLATEK MESICNE,930423,Savings account,2017-04-23,Silver
2189,75,POPLATEK MESICNE,930422,NRI account,2017-04-22,Silver
6040,1,POPLATEK MESICNE,930422,NRI account,2017-04-22,Silver
2876,52,POPLATEK MESICNE,930422,Salary account,2017-04-22,Silver
1166,11,POPLATEK MESICNE,930421,Savings account,2017-04-21,Silver
504,73,POPLATEK MESICNE,930421,Savings account,2017-04-21,Silver
1518,67,POPLATEK MESICNE,930421,NRI account,2017-04-21,Silver
188,54,POPLATEK MESICNE,930420,Savings account,2017-04-20,Silver
10973,18,POPLATEK TYDNE,930420,NRI account,2017-04-20,Diamond
2599,48,POPLATEK MESICNE,930420,NRI account,2017-04-20,Silver
1773,33,POPLATEK MESICNE,930419,NRI account,2017-04-19,Silver
7454,4,POPLATEK MESICNE,930419,Savings account,2017-04-19,Silver
2823,57,POPLATEK MESICNE,930418,Savings account,2017-04-18,Silver
4321,47,POPLATEK MESICNE,930418,Salary account,2017-04-18,Silver
8132,5,POPLATEK TYDNE,930417,Savings account,2017-04-17,Diamond
10738,45,POPLATEK TYDNE,930417,Salary account,2017-04-17,Diamond
2216,74,POPLATEK MESICNE,930417,Savings account,2017-04-17,Silver
1815,66,POPLATEK MESICNE,930417,NRI account,2017-04-17,Silver
83,26,POPLATEK MESICNE,930416,Savings account,2017-04-16,Silver
2008,52,POPLATEK MESICNE,930416,NRI account,2017-04-16,Silver
3327,45,POPLATEK MESICNE,930416,Salary account,2017-04-16,Silver
5740,43,POPLATEK MESICNE,930416,NRI account,2017-04-16,Silver
104,37,POPLATEK MESICNE,930415,Salary account,2017-04-15,Silver
497,55,POPLATEK MESICNE,930415,Savings account,2017-04-15,Silver
1152,45,POPLATEK MESICNE,930415,NRI account,2017-04-15,Silver
5428,24,POPLATEK MESICNE,930414,Savings account,2017-04-14,Silver
7123,64,POPLATEK PO OBRATU,930414,Salary account,2017-04-14,Gold
279,39,POPLATEK MESICNE,930414,NRI account,2017-04-14,Silver
2838,3,POPLATEK TYDNE,930413,NRI account,2017-04-13,Diamond
3644,38,POPLATEK MESICNE,930413,NRI account,2017-04-13,Silver
4318,33,POPLATEK TYDNE,930413,NRI account,2017-04-13,Diamond
2648,51,POPLATEK MESICNE,930413,NRI account,2017-04-13,Silver
2313,26,POPLATEK TYDNE,930413,Salary account,2017-04-13,Diamond
8321,77,POPLATEK MESICNE,930412,Salary account,2017-04-12,Silver
3213,51,POPLATEK MESICNE,930412,Salary account,2017-04-12,Silver
1147,44,POPLATEK MESICNE,930410,NRI account,2017-04-10,Silver
3788,70,POPLATEK MESICNE,930410,Savings account,2017-04-10,Silver
1891,32,POPLATEK MESICNE,930410,Salary account,2017-04-10,Silver
1239,1,POPLATEK MESICNE,930410,NRI account,2017-04-10,Silver
220,72,POPLATEK MESICNE,930409,Savings account,2017-04-09,Silver
1422,68,POPLATEK MESICNE,930409,Savings account,2017-04-09,Silver
2002,1,POPLATEK MESICNE,930408,Savings account,2017-04-08,Silver
748,10,POPLATEK MESICNE,930408,Salary account,2017-04-08,Silver
385,5,POPLATEK MESICNE,930407,NRI account,2017-04-07,Silver
2817,56,POPLATEK MESICNE,930407,Savings account,2017-04-07,Silver
2056,58,POPLATEK MESICNE,930407,Salary account,2017-04-07,Silver
2488,5,POPLATEK MESICNE,930406,NRI account,2017-04-06,Silver
2985,71,POPLATEK MESICNE,930406,Salary account,2017-04-06,Silver
299,77,POPLATEK MESICNE,930405,Salary account,2017-04-05,Silver
4350,63,POPLATEK MESICNE,930404,NRI account,2017-04-04,Silver
686,41,POPLATEK MESICNE,930404,NRI account,2017-04-04,Silver
362,15,POPLATEK MESICNE,930404,Salary account,2017-04-04,Silver
